## fishery PAA
# FminAge
 2
# FmaxAge
 11
# FminYr
 1  
# FmaxYr
 42 
## fishery proportions at age (2,11,1,40)
# FpaaNorth
# FpaaSouth
 0.03154401 0.169316668 0.008346376 0.03511373  0 0 0 0 0.013331247 8.96247E-05 0 0 0 0 0 0 0 0.000397589 0 0 0 0.000279542 0.003032305 0.009483681 0.010933671 0.00184047  0.005989816 0 0.003090315 0 7.60394E-06 0 0 0 0 0 0 0 0 0 0 0
0.450102713 0.066311569 0.334038085 0.295855952 0.049952091 0.080105796 0.021828051 0.010612032 0.040761545 0.021448905 0.010248901 0.002146649 0.015075682 0.0042367 0.003316956 0 0 0.008623724 0.020371815 0.036401594 5.22244E-05 0.011454481 0.025709468 0.071635768 0.032073254 0.037578487 0.027520175 3.51587E-05 0.005288564 0.007713763 0.005418454 0.005646912 5.24006E-05 9.44944E-06 0 0.000322349 0 0.001800474 0.012559091 0.000116088 0 0
0.173535379 0.28450032  0.153131933 0.459092412 0.383132072 0.366677449 0.49516699  0.108126761 0.43964161  0.190363327 0.092450844 0.0636333 0.086838332 0.298051796 0.077687374 0.025319013 0.056029314 0.010947012 0.08267986  0.083873283 0.175329769 0.133233356 0.151928265 0.053087804 0.272357097 0.101326036 0.15521446  0.005345767 0.039702581 0.004132604 0.090106277 0.032978095 0.03141898  0.005262159 0.000558565 0.013093599 0.012862879 2.18801E-05 0.018817497 0.024517355 0.001542846 0.002818604
0.079500782 0.15872459  0.265059985 0.107740965 0.217497294 0.243462137 0.197757885 0.47424253  0.124366203 0.215444968 0.350033877 0.09792012  0.087019766 0.102684425 0.374720339 0.247992255 0.025335633 0.175818574 0.059800723 0.445337737 0.084013256 0.436218701 0.430165927 0.309122321 0.138012496 0.443013855 0.195171959 0.155573159 0.104977023 0.127080758 0.032893888 0.28408479  0.117504911 0.127056709 0.025160705 0.026653966 0.093343542 0.053687686 0.143773895 0.019196253 0.065466549 0.004170889
0.025450494 0.098131906 0.116298102 0.046430139 0.168304379 0.164443947 0.16335731  0.207665288 0.257798701 0.102877346 0.20242874  0.390996177 0.096542297 0.07808972  0.071853167 0.313801734 0.235256907 0.059296677 0.226150589 0.049820121 0.297499017 0.079246912 0.255460017 0.293507174 0.248077303 0.093692437 0.367303912 0.257146393 0.266016741 0.187334035 0.122130349 0.142288113 0.428227902 0.126180105 0.269422035 0.216049199 0.065886588 0.256106813 0.376339774 0.235812836 0.269095274 0.175430393
0.037649323 0.026958502 0.058324708 0.030241837 0.114241226 0.051954229 0.080780553 0.101782673 0.072091853 0.236887821 0.10200591  0.196703434 0.445723802 0.07127888  0.046148097 0.087975521 0.320704523 0.251704134 0.093106137 0.181111388 0.07559032  0.176680317 0.04423375  0.176753983 0.200852454 0.167736466 0.09399066  0.401225793 0.270285581 0.340588407 0.22372265  0.283576436 0.111076565 0.426496914 0.302519247 0.471401427 0.244629927 0.13708071  0.206259993 0.475027889 0.265405909 0.436768077
0.072305473 0.041592042 0.015340198 0.012515114 0.041786978 0.056553258 0.02432322  0.06978396  0.035111515 0.10646307  0.141421791 0.086521911 0.123899448 0.2257894 0.082637169 0.043030819 0.039888374 0.222380056 0.179964646 0.031945681 0.173728292 0.049334106 0.05317898  0.037958455 0.05866088  0.113086192 0.083566511 0.076252511 0.19973673  0.211621614 0.278354338 0.093731359 0.138194503 0.136715053 0.3247557 0.173204072 0.435500024 0.380181714 0.151772668 0.168306357 0.307219365 0.184105946
0.014967332 0.026483523 0.019364523 0.008342306 0.017685203 0.025655302 0.01250117  0.016267523 0.01104544  0.072440096 0.064212357 0.117115515 0.05633077  0.077407605 0.175483757 0.060403892 0.056624268 0.056718144 0.163450816 0.062353542 0.034110705 0.059242173 0.010248035 0.027713789 0.014940636 0.029764475 0.048373016 0.077736866 0.06605841  0.068060985 0.127476472 0.049721182 0.090429946 0.068000726 0.034634656 0.092599863 0.097766434 0.105013567 0.06891877  0.062677207 0.058898969 0.135320606
0.016901633 0.007211099 0.016302494 0.003765031 0.004076778 0.002464179 0.003379346 0.010700817 0.002361391 0.031491596 0.021947909 0.030325539 0.057871242 0.053290846 0.073152613 0.067993694 0.097912141 0.062240181 0.045081167 0.055101484 0.068561425 0.019724218 0.015332462 0.007800158 0.015831684 0.005188296 0.014248849 0.021827783 0.035059774 0.040539319 0.067624033 0.072071569 0.050703199 0.039659651 0.009826509 0.003384977 0.048519404 0.059237215 0.020195385 0.013175299 0.027545376 0.043033574
