# nAgeSeries
4
# ageIndex
1 2 3 4
# minAge
2 2 2 5
# maxAge
12 11 11 11
# ageFirstYear
1 22 54 46
# ageLastYear
69 69 69 68

## Commercial fishery proportions at age (firstAge,plusGroupAge,1,nT).
# paaComFish
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.178528	0.218480	0.163833	0.089783	0.265929	0.209106	0.298763	0.225038	0.238038	0.182269	0.145106	0.163903	0.109146	0.156322	0.074563	0.250401
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.169978	0.234684	0.312488	0.171143	0.291877	0.158479	0.282693	0.212519	0.151936	0.367648	0.208061	0.353538	0.282244	0.323961	0.212427	0.126724
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.136573	0.175965	0.248841	0.302745	0.153732	0.238993	0.072747	0.253976	0.214458	0.084378	0.336660	0.231237	0.259021	0.239788	0.256699	0.150946
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.108156	0.070194	0.124361	0.192151	0.146289	0.086948	0.116366	0.068086	0.231627	0.111403	0.090595	0.133167	0.160950	0.136340	0.203107	0.094642
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.101094	0.065609	0.053303	0.093450	0.057821	0.121538	0.036416	0.082453	0.034552	0.107223	0.055278	0.037741	0.126295	0.066136	0.093592	0.104588
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.071105	0.046500	0.037609	0.024675	0.027903	0.044846	0.068528	0.027912	0.038081	0.019636	0.022265	0.022016	0.018578	0.044209	0.067961	0.065448
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.033970	0.025975	0.018508	0.013378	0.011850	0.019369	0.026487	0.031606	0.016695	0.029066	0.014683	0.016869	0.013934	0.012202	0.032621	0.023260
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.008739	0.015964	0.013276	0.007581	0.008260	0.004671	0.007662	0.019959	0.022935	0.010790	0.005854	0.003074	0.010004	0.004598	0.007379	0.033526
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.010436	0.003673	0.009194	0.004509	0.002335	0.003593	0.002238	0.010108	0.003787	0.015359	0.002399	0.003360	0.002322	0.003006	0.003495	0.002567
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1


## LL survey proportions at age (firstAge,plusGroupAge,1,nT).
# paaLL
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.089924	0.121907	0.082736	0.088299	0.124801	0.106798	0.098131	0.142886	0.117766	0.112507	0.067448	0.121092	0.068357	0.094533	0.055327	0.161761	0.271520	0.234188	0.122142	0.244138	0.180234	0.204880	0.222716	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.131949	0.178979	0.135809	0.186150	0.122750	0.165944	0.147594	0.179314	0.175125	0.154267	0.143698	0.177855	0.216062	0.167511	0.275543	0.136926	0.292125	0.306127	0.169713	0.241902	0.255684	0.299247	0.296061	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.330447	0.149211	0.186642	0.186910	0.250811	0.157963	0.284774	0.258853	0.199997	0.207922	0.201086	0.196824	0.253624	0.274293	0.133509	0.254985	0.128765	0.221283	0.239318	0.180984	0.257561	0.250278	0.199913	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.236088	0.257543	0.184537	0.156145	0.176795	0.263330	0.193724	0.231303	0.219497	0.189469	0.210006	0.170617	0.208176	0.209855	0.269202	0.137159	0.134910	0.085894	0.246159	0.138889	0.112827	0.130068	0.139933	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.133015	0.184280	0.240693	0.132943	0.158374	0.118349	0.136073	0.098311	0.162232	0.194853	0.189696	0.165066	0.090242	0.134771	0.127488	0.174028	0.090572	0.078239	0.082906	0.108779	0.091511	0.053064	0.108611	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.050079	0.073129	0.128403	0.167144	0.107579	0.091995	0.081161	0.058454	0.063587	0.112443	0.111793	0.099198	0.103183	0.083274	0.106234	0.100703	0.066368	0.041115	0.101414	0.031635	0.077944	0.037967	0.016150	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.028498	0.034951	0.041180	0.082410	0.058891	0.095622	0.058542	0.030878	0.061797	0.028537	0.076273	0.069347	0.060356	0.035763	0.032698	0.034438	0.015739	0.033154	0.038348	0.053673	0.024239	0.024495	0.016617	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

# Beginning-of-year weight-at-age (firstAge,plusGroupAge,1,nT+1)
0.074	0.074	0.074	0.074	0.074	0.074	0.074	0.074	0.074	0.074	0.074	0.077	0.078	0.080	0.080	0.079	0.084	0.081	0.083	0.082	0.081	0.067	0.068	0.087	0.073	0.062	0.079	0.077	0.086	0.057	0.051	0.047	0.074	0.089	0.068	0.092	0.066	0.077	0.095	0.080	0.094	0.082	0.089	0.075	0.078	0.072	0.105	0.062	0.056	0.074	0.079	0.074	0.053	0.053	0.058	0.094	0.073	0.060	0.052	0.052	0.022	0.042	0.045	0.027	0.070	0.059	0.056	0.071	0.071	0.052
0.219	0.219	0.219	0.219	0.219	0.219	0.219	0.219	0.219	0.219	0.219	0.206	0.230	0.240	0.250	0.250	0.245	0.274	0.254	0.269	0.259	0.256	0.218	0.224	0.276	0.254	0.151	0.227	0.205	0.204	0.194	0.186	0.148	0.210	0.188	0.201	0.185	0.186	0.190	0.208	0.203	0.218	0.208	0.225	0.206	0.183	0.218	0.207	0.192	0.190	0.216	0.216	0.162	0.171	0.158	0.190	0.185	0.227	0.130	0.153	0.205	0.100	0.151	0.122	0.148	0.164	0.129	0.136	0.136	0.190
0.484	0.484	0.484	0.484	0.484	0.484	0.484	0.484	0.484	0.484	0.484	0.439	0.449	0.469	0.469	0.525	0.562	0.522	0.596	0.590	0.574	0.561	0.549	0.543	0.503	0.583	0.470	0.416	0.499	0.442	0.397	0.472	0.421	0.347	0.330	0.368	0.407	0.340	0.339	0.379	0.385	0.397	0.337	0.367	0.369	0.395	0.335	0.437	0.315	0.380	0.366	0.411	0.393	0.336	0.311	0.277	0.395	0.332	0.379	0.286	0.326	0.292	0.244	0.273	0.263	0.273	0.291	0.285	0.251	0.283
0.866	0.866	0.866	0.866	0.866	0.866	0.866	0.866	0.866	0.866	0.866	0.777	0.715	0.773	0.745	0.827	0.943	1.070	0.969	1.052	1.018	0.927	0.957	0.927	0.949	0.944	0.992	0.995	0.895	0.847	0.741	0.726	0.782	0.665	0.506	0.535	0.572	0.576	0.529	0.571	0.606	0.607	0.585	0.521	0.544	0.553	0.620	0.589	0.666	0.573	0.621	0.607	0.596	0.610	0.527	0.475	0.486	0.612	0.533	0.492	0.490	0.501	0.475	0.433	0.440	0.458	0.472	0.447	0.420	0.400
